node_id,x,y,added
1440,565702.21668,1486874.9300222225,2
1441,565838.2254,1486793.0806888891,2
1442,565945.86144,1486745.7148355558,2
1443,566051.62932,1486688.40844,2
1444,566155.5290399999,1486621.161502222,2
1445,566257.5606,1486543.9740222225,2
1446,566421.942,1486430.304277778,2
1447,566486.4936,1486409.9309111112,2
1448,566551.3787999998,1486395.7259,2
1449,566616.5976000001,1486387.6892444447,2
1450,566682.15,1486385.8209444445,2
1451,566775.0909600002,1486328.1705444446,2
1452,566800.1309760001,1486264.1323377779,2
1453,566823.156048,1486198.0063800002,2
1454,566844.166176,1486129.7926711112,2
1455,566863.16136,1486059.4912111112,2
1456,566846.4980400001,1485922.185988889,2
1457,566815.002864,1485854.5891155556,2
1458,566785.6560719999,1485784.3113799999,2
1459,566758.457664,1485711.3527822222,2
1460,566733.4076400001,1485635.7133222225,2
1461,566695.22712,1485509.8551444449,2
1462,566678.653872,1485464.072897778,2
1463,566660.786256,1485420.04626,2
1464,566641.624272,1485377.775231111,2
1465,566621.1679199999,1485337.259811111,2
1466,566595.1304400001,1485224.3611111112,2
1467,566593.0587840001,1485150.3408444447,2
1468,566593.202232,1485076.4392000001,2
1469,566595.5607840001,1485002.6561777778,2
1470,566600.13444,1484928.991777778,2
1471,566611.27668,1484800.7908111115,2
1472,566613.988848,1484746.111897778,2
1473,566615.059704,1484691.40926,2
1474,566614.489248,1484636.6828977778,2
1475,566612.27748,1484581.9328111112,2
1476,566609.5252800001,1484487.5095222222,2
1477,566611.787088,1484448.2396355555,2
1478,566615.209824,1484409.34934,2
1479,566619.7934879999,1484370.8386355557,2
1480,566625.5380800001,1484332.7075222223,2
1481,562688.2519356002,1484447.9181693336,2
1482,562706.0898945602,1484488.6090316004,2
1483,562722.6393568801,1484530.8080568002,2
1484,562737.90032256,1484574.5152449335,2
1485,562751.8727916001,1484619.7305960003,2
1486,562808.8308216002,1484779.2418982224,2
1487,562856.1198225601,1484887.1168284891,2
1488,562906.4237668801,1484990.0789007999,2
1489,562959.7426545601,1485088.1281151557,2
1490,563016.0764856001,1485181.2644715556,2
1491,563112.2743824001,1485360.3060330001,2
1492,563146.1892926401,1485453.9226314668,2
1493,563177.16999072,1485550.3377654,2
1494,563205.21647664,1485649.5514348,2
1495,563230.3287504001,1485751.5636396667,2
1496,566435.7617136,1487462.0418144446,2
1497,566494.5809313601,1487430.1098984447,2
1498,566554.1025772799,1487403.855242,2
1499,566614.3266513601,1487383.2778451112,2
1500,566675.2531536,1487368.377707778,2
1501,566812.3537464001,1487338.1824211113,2
1502,566886.6799598401,1487310.3251784444,2
1503,566959.86072432,1487275.583102,2
1504,567031.89603984,1487233.9561917777,2
1505,567102.7859064001,1487185.444447778,2
1506,567259.9790604,1487049.2344052223,2
1507,567349.1986790402,1486977.1327936891,2
1508,567440.1891799201,1486913.7430354,2
1509,567532.9505630401,1486859.0651303555,2
1510,567627.4828284001,1486813.0990785556,2
1511,567806.9954904,1486786.8367116668,2
1512,567889.94759904,1486789.9994766668,2
1513,567972.64230192,1486785.333175,2
1514,568055.07959904,1486772.8378066665,2
1515,568137.2594904,1486752.5133716664,2
1516,568293.8601708,1486737.2306776668,2
1517,568367.63724528,1486756.9690002669,2
1518,568440.51319944,1486783.5748377999,2
1519,568512.4880332799,1486817.0481902666,2
1520,568583.5617468,1486857.3890576665,2
1521,568706.8821576001,1486909.585801,2
1522,568759.8056625599,1486909.5877582666,2
1523,568812.5048548799,1486904.6033118,2
1524,568864.97973456,1486894.6324616,2
1525,568917.2303016001,1486879.6752076666,2
1526,569035.5492144,1486818.6132325558,2
1527,569102.5906046402,1486783.9584027557,2
1528,569170.3807267201,1486755.7670605998,2
1529,569238.9195806399,1486734.039206089,2
1530,569308.2071663999,1486718.7748392222,2
